gene_name,ENTREZID
Zm00001d007489,100274200
Zm00001d029855,100274201
Zm00001d039022,100274202
Zm00001d051643,100274203
Zm00001d025933,100274204
Zm00001d042590,100274205
Zm00001d013801,100274206
Zm00001d037056,100274207
Zm00001d032500,100274208
Zm00001d011431,100274209
Zm00001d026638,100274210
Zm00001d040526,100274211
Zm00001d026635,100274212
Zm00001d002284,100274214
Zm00001d006470,100274215
Zm00001d013099,100274216
Zm00001d012320,100274219
Zm00001d001766,100274220
Zm00001d045665,100274222
Zm00001d021861,100274223
Zm00001d033338,100274225
Zm00001d007888,100274226
Zm00001d047707,100274227
Zm00001d042026,100274228
Zm00001d028631,100274229
Zm00001d004086,100274230
Zm00001d028535,100274231
Zm00001d005466,100274233
Zm00001d052027,100274234
Zm00001d007189,100274235
Zm00001d006839,100274236
Zm00001d000241,100274237
Zm00001d012005,100274238
Zm00001d037455,100274239
Zm00001d002359,100274241
Zm00001d005789,100274242
Zm00001d000052,100274243
Zm00001d005315,100274244
Zm00001d036984,100274246
Zm00001d034573,100274247
Zm00001d052063,100274249
Zm00001d038198,100274250
Zm00001d038538,100274251
Zm00001d034091,100274252
Zm00001d040535,100274253
Zm00001d013032,100274254
Zm00001d017050,100274255
Zm00001d026516,100274258
Zm00001d044771,100274259
Zm00001d027387,100274260
Zm00001d040986,100274261
Zm00001d008870,100274262
Zm00001d014093,100274263
Zm00001d039089,100274264
Zm00001d017966,100274265
Zm00001d033872,100274266
Zm00001d005936,100274267
Zm00001d013512,100274268
Zm00001d037073,100274269
Zm00001d017449,100274270
Zm00001d034777,100274271
Zm00001d012102,100274272
Zm00001d052452,100274273
Zm00001d038555,100274274
Zm00001d026672,100274275
Zm00001d015086,100274276
Zm00001d051561,100274277
Zm00001d007507,100274278
Zm00001d048732,100274279
Zm00001d006320,100274280
Zm00001d039452,100274281
Zm00001d020537,100274282
Zm00001d012814,100274283
Zm00001d008496,100274284
Zm00001d012560,100274285
Zm00001d046460,100274286
Zm00001d044105,100274287
Zm00001d033649,100274288
Zm00001d038989,100274290
Zm00001d040190,100274292
Zm00001d047716,100274293
Zm00001d042243,100274294
Zm00001d013751,100274298
Zm00001d034844,100274299
Zm00001d027509,100274300
Zm00001d043827,100274302
Zm00001d021696,100274303
Zm00001d033522,100274304
Zm00001d042257,100274305
Zm00001d042474,100274306
Zm00001d027519,100274307
Zm00001d053018,100274308
Zm00001d032679,100274309
Zm00001d019054,100274311
Zm00001d028672,100274313
Zm00001d017089,100274314
Zm00001d036230,100274315
Zm00001d044225,100274316
Zm00001d031209,100274317
Zm00001d037725,100274318
Zm00001d022593,100274319
Zm00001d005029,100274320
Zm00001d033836,100274321
Zm00001d008795,100274322
Zm00001d039052,100274323
Zm00001d038351,100274324
Zm00001d028151,100274325
Zm00001d001808,100274326
Zm00001d012685,100274327
Zm00001d022241,100274328
Zm00001d053895,100274330
Zm00001d000224,100274332
Zm00001d028299,100274333
Zm00001d011335,100274334
Zm00001d043266,100274336
Zm00001d032183,100274337
Zm00001d039717,100274338
Zm00001d004917,100274339
Zm00001d037771,100274340
Zm00001d050567,100274341
Zm00001d003076,100274342
Zm00001d048692,100274343
Zm00001d017445,100274345
Zm00001d005684,100274346
Zm00001d049500,100274348
Zm00001d026639,100274349
Zm00001d032621,100274350
Zm00001d014189,100274351
Zm00001d028005,100274352
Zm00001d013879,100274353
Zm00001d018204,100274354
Zm00001d019311,100274355
Zm00001d014121,100274356
Zm00001d040011,100274357
Zm00001d038383,100274358
Zm00001d006921,100274359
Zm00001d034979,100274360
Zm00001d017557,100274361
Zm00001d050551,100274362
Zm00001d038224,100274363
Zm00001d045785,100274364
Zm00001d027841,100274365
Zm00001d030024,100274366
Zm00001d012378,100274367
Zm00001d025798,100274368
Zm00001d003903,100274370
Zm00001d037984,100274372
Zm00001d038361,100274373
Zm00001d013429,100274374
Zm00001d012652,100274376
Zm00001d000123,100274377
Zm00001d019698,100274378
Zm00001d028998,100274379
Zm00001d033024,100274380
Zm00001d014763,100274382
Zm00001d028572,100274383
Zm00001d032600,100274384
Zm00001d032543,100274385
Zm00001d038960,100274387
Zm00001d014814,100274388
Zm00001d053936,100274389
Zm00001d014530,100274392
Zm00001d054038,100274393
Zm00001d033955,100274394
Zm00001d043764,100274395
Zm00001d024759,100274396
Zm00001d050191,100274397
Zm00001d026191,100274398
Zm00001d013598,100274399
Zm00001d036370,100274400
Zm00001d021633,100274401
Zm00001d022535,100274408
Zm00001d033863,100274409
Zm00001d038513,100274410
Zm00001d032875,100274411
Zm00001d036080,100274412
Zm00001d002705,100274413
Zm00001d027374,100274414
Zm00001d052673,100274415
Zm00001d044665,100274416
Zm00001d010942,100274417
Zm00001d018648,100274419
Zm00001d008730,100274420
Zm00001d010607,100274421
Zm00001d002851,100274424
Zm00001d013028,100274425
Zm00001d048106,100274426
Zm00001d002004,100274427
Zm00001d028397,100274428
Zm00001d034606,100274429
Zm00001d053202,100274430
Zm00001d016063,100274431
Zm00001d027683,100274432
Zm00001d037034,100274433
Zm00001d013838,100274434
Zm00001d038181,100274435
Zm00001d034028,100274436
Zm00001d005228,100274437
Zm00001d003673,100274438
Zm00001d027362,100274439
Zm00001d035492,100274440
Zm00001d018155,100274441
Zm00001d045884,100274442
Zm00001d049357,100274443
Zm00001d016911,100274444
Zm00001d053616,100274445
Zm00001d029106,100274446
Zm00001d025232,100274447
Zm00001d036727,100274448
Zm00001d011838,100274449
Zm00001d052700,100274450
Zm00001d008922,100274451
Zm00001d048686,100274452
Zm00001d011285,100274453
Zm00001d003451,100274454
Zm00001d041201,100274456
Zm00001d047738,100274457
Zm00001d003745,100274458
Zm00001d002550,100274460
Zm00001d015148,100274461
Zm00001d052696,100274463
Zm00001d013419,100274464
Zm00001d050645,100274465
Zm00001d037062,100274466
Zm00001d044685,100274469
Zm00001d020309,100274470
Zm00001d012395,100274471
Zm00001d010190,100274472
Zm00001d013231,100274473
Zm00001d006308,100274474
Zm00001d038440,100274475
Zm00001d014386,100274476
Zm00001d032821,100274477
Zm00001d009700,100274480
Zm00001d018966,100274481
Zm00001d028129,100274482
Zm00001d023606,100274483
Zm00001d052054,100274484
Zm00001d012823,100274485
Zm00001d025549,100274486
Zm00001d014665,100274487
Zm00001d038222,100274489
Zm00001d029391,100274492
Zm00001d010744,100274493
Zm00001d040644,100274494
Zm00001d033275,100274496
Zm00001d007095,100274497
Zm00001d023271,100274498
Zm00001d049716,100274499
Zm00001d023936,100274500
Zm00001d046445,100274502
Zm00001d043229,100274503
Zm00001d021231,100274505
Zm00001d016550,100274506
Zm00001d003524,100274507
Zm00001d014769,100274508
Zm00001d015319,100274509
Zm00001d016933,100274510
Zm00001d047920,100274511
Zm00001d038326,100274512
Zm00001d038401,100274513
Zm00001d042279,100274514
Zm00001d030863,100274516
Zm00001d043881,100274517
Zm00001d035561,100274518
Zm00001d032899,100274519
Zm00001d042619,100274520
Zm00001d011051,100274521
Zm00001d038574,100274522
Zm00001d034068,100274523
Zm00001d051438,100274524
Zm00001d007180,100274525
Zm00001d024676,100274526
Zm00001d052189,100274527
Zm00001d003631,100274528
Zm00001d042746,100274529
Zm00001d015375,100274530
Zm00001d032633,100274531
Zm00001d005392,100274532
Zm00001d028702,100274533
Zm00001d021551,100274535
Zm00001d013656,100274537
Zm00001d005895,100274538
Zm00001d013809,100274540
Zm00001d017097,100274541
Zm00001d027742,100274542
Zm00001d015918,100274544
Zm00001d011933,100274545
Zm00001d022237,100274547
Zm00001d002267,100274549
Zm00001d016387,100274551
Zm00001d046921,100274552
Zm00001d013962,100274553
Zm00001d020365,100274556
Zm00001d014663,100274557
Zm00001d014994,100274558
Zm00001d037481,100274559
Zm00001d010216,100274560
Zm00001d049225,100274561
Zm00001d052268,100274562
Zm00001d045302,100274563
Zm00001d049295,100274564
Zm00001d043195,100274565
Zm00001d025652,100274566
Zm00001d041489,100274567
Zm00001d009647,100274568
Zm00001d010411,100274569
Zm00001d011985,100274570
Zm00001d042267,100274571
Zm00001d052886,100274572
Zm00001d038880,100274573
Zm00001d032719,100274574
Zm00001d021677,100274575
Zm00001d018944,100274576
Zm00001d029125,100274577
Zm00001d002739,100274578
Zm00001d015376,100274579
Zm00001d039513,100274580
Zm00001d038122,100274582
Zm00001d027894,100274583
Zm00001d047749,100274584
Zm00001d004758,100274585
Zm00001d037505,100274586
Zm00001d010162,100274588
Zm00001d017768,100274590
Zm00001d041467,100274591
Zm00001d011487,100274592
Zm00001d028555,100274593
Zm00001d043058,100274594
Zm00001d051554,100274595
Zm00001d044095,100274597
Zm00001d009555,100274598
Zm00001d021778,100274599
Zm00001d040158,100274601
Zm00001d043872,100274602
Zm00001d046397,100274603
Zm00001d009811,100274606
Zm00001d041880,100274607
Zm00001d022153,100274608
Zm00001d019704,100274612
Zm00001d012097,100274616
Zm00001d052234,100274617
Zm00001d008288,100274623
Zm00001d008676,100274624
Zm00001d022244,100274625
Zm00001d020723,100274629
Zm00001d004903,100274630
Zm00001d035945,100274632
Zm00001d048317,100274633
Zm00001d027399,100274636
Zm00001d029366,100274637
Zm00001d029669,100274638
Zm00001d052657,100274640
Zm00001d033391,100274643
Zm00001d007444,100274646
Zm00001d015126,100274648
Zm00001d018338,100274650
Zm00001d004733,100274651
Zm00001d026319,100274652
Zm00001d003269,100274654
Zm00001d021628,100274659
Zm00001d035079,100274662
Zm00001d038753,100274665
Zm00001d025513,100274670
Zm00001d053763,100274672
Zm00001d051017,100274674
Zm00001d021142,100274675
Zm00001d024318,100274676
Zm00001d047323,100274678
Zm00001d016105,100274679
Zm00001d049928,100274680
Zm00001d023311,100274681
Zm00001d047776,100274687
Zm00001d029490,100274688
Zm00001d013599,100274689
Zm00001d023903,100274691
Zm00001d006460,100274694
Zm00001d044222,100274696
Zm00001d013319,100274698
Zm00001d011520,100274700
Zm00001d013767,100274701
Zm00001d021524,100274705
Zm00001d015212,100274706
Zm00001d040489,100274709
Zm00001d030742,100274710
Zm00001d029861,100274717
Zm00001d053095,100274719
Zm00001d044352,100274720
Zm00001d038331,100274722
Zm00001d046667,100274724
Zm00001d029856,100274725
Zm00001d012248,100274727
Zm00001d040596,100274728
Zm00001d014419,100274729
Zm00001d023317,100274731
Zm00001d039001,100274732
Zm00001d008924,100274733
Zm00001d022643,100274734
Zm00001d022016,100274738
Zm00001d043024,100274739
Zm00001d025229,100274741
Zm00001d042331,100274743
Zm00001d025323,100274745
Zm00001d000197,100274747
Zm00001d001862,100274748
Zm00001d010401,100274749
Zm00001d018350,100274751
Zm00001d027674,100274752
Zm00001d010491,100274754
Zm00001d043413,100274757
Zm00001d047764,100274758
Zm00001d029052,100274759
Zm00001d002276,100274760
Zm00001d028873,100274762
Zm00001d003786,100274763
Zm00001d023252,100274766
Zm00001d033846,100274767
Zm00001d026413,100274769
Zm00001d034218,100274770
Zm00001d042211,100274771
Zm00001d007411,100274774
Zm00001d038523,100274775
Zm00001d005659,100274777
Zm00001d051143,100274783
Zm00001d005984,100274784
Zm00001d023953,100274788
Zm00001d046574,100274790
Zm00001d041852,100274791
Zm00001d020610,100274796
Zm00001d031546,100274798
Zm00001d016098,100274799
Zm00001d015338,100274801
Zm00001d040634,100274802
Zm00001d023396,100274803
Zm00001d014834,100274804
Zm00001d018717,100274805
Zm00001d032689,100274809
Zm00001d047917,100274815
Zm00001d025906,100274817
Zm00001d034878,100274821
Zm00001d047973,100274822
Zm00001d048398,100274824
Zm00001d026655,100274826
Zm00001d044978,100274827
Zm00001d027988,100274829
Zm00001d052777,100274830
Zm00001d005047,100274833
Zm00001d043367,100274836
Zm00001d024762,100274837
Zm00001d014733,100274838
Zm00001d000400,100274843
Zm00001d028584,100274847
Zm00001d011594,100274848
Zm00001d006822,100274849
Zm00001d036683,100274850
Zm00001d016698,100274851
Zm00001d030775,100274853
Zm00001d003223,100274854
Zm00001d035628,100274856
Zm00001d048335,100274857
Zm00001d026143,100274858
Zm00001d038424,100274863
Zm00001d012808,100274864
Zm00001d042094,100274865
Zm00001d002520,100274866
Zm00001d047916,100274868
Zm00001d025337,100274870
Zm00001d024348,100274871
Zm00001d033503,100274874
Zm00001d046362,100274875
Zm00001d053976,100274877
Zm00001d043400,100274878
Zm00001d012917,100274879
Zm00001d040246,100274880
Zm00001d043202,100274883
Zm00001d031843,100274884
Zm00001d052955,100274885
Zm00001d038974,100274886
Zm00001d012332,100274887
Zm00001d047236,100274889
Zm00001d053868,100274890
Zm00001d025746,100274892
Zm00001d022347,100274896
Zm00001d018837,100274899
Zm00001d028916,100274900
Zm00001d017640,100274901
Zm00001d001990,100274909
Zm00001d039997,100274910
Zm00001d032448,100274911
Zm00001d029835,100274912
Zm00001d016651,100274914
Zm00001d052958,100274918
Zm00001d010519,100274920
Zm00001d027851,100274922
Zm00001d048348,100274923
Zm00001d022174,100274924
Zm00001d030370,100274927
Zm00001d001966,100274928
Zm00001d044691,100274929
Zm00001d016744,100274930
Zm00001d049451,100274932
Zm00001d008839,100274933
Zm00001d010606,100274936
Zm00001d051860,100274937
Zm00001d003447,100274938
Zm00001d033307,100274941
Zm00001d034359,100274943
Zm00001d045509,100274945
Zm00001d043830,100274946
Zm00001d032522,100274947
Zm00001d029595,100274949
Zm00001d026260,100274956
Zm00001d012709,100274958
Zm00001d049178,100274961
Zm00001d031470,100274964
Zm00001d034425,100274966
Zm00001d020198,100274967
Zm00001d040619,100274968
Zm00001d044227,100274969
Zm00001d025490,100274970
Zm00001d031062,100274971
Zm00001d038853,100274973
Zm00001d038453,100274974
Zm00001d006884,100274978
Zm00001d041382,100274980
Zm00001d027448,100274981
Zm00001d041300,100274982
Zm00001d037474,100274983
Zm00001d006603,100274985
Zm00001d045629,100274990
Zm00001d014317,100274993
Zm00001d022574,100274995
Zm00001d020399,100274999
Zm00001d009394,100275003
Zm00001d043201,100275005
Zm00001d052327,100275011
Zm00001d038075,100275015
Zm00001d011136,100275017
Zm00001d013836,100275018
Zm00001d007057,100275021
Zm00001d053851,100275023
Zm00001d012740,100275024
Zm00001d047259,100275030
Zm00001d022581,100275036
Zm00001d034565,100275038
Zm00001d036409,100275040
Zm00001d013721,100275042
Zm00001d015367,100275043
Zm00001d014282,100275045
Zm00001d001996,100275046
Zm00001d035306,100275047
Zm00001d048920,100275050
Zm00001d031224,100275054
Zm00001d003775,100275055
Zm00001d042875,100275056
Zm00001d017286,100275058
Zm00001d042554,100275059
Zm00001d051411,100275060
Zm00001d032644,100275064
Zm00001d003905,100275065
Zm00001d017141,100275069
Zm00001d051080,100275070
Zm00001d025233,100275071
Zm00001d035319,100275072
Zm00001d048622,100275073
Zm00001d053828,100275075
Zm00001d017146,100275076
Zm00001d007079,100275077
Zm00001d016900,100275081
Zm00001d053641,100275083
Zm00001d002522,100275085
Zm00001d029287,100275086
Zm00001d017432,100275088
Zm00001d017072,100275089
Zm00001d036780,100275091
Zm00001d034869,100275095
Zm00001d043842,100275097
Zm00001d034722,100275098
Zm00001d044142,100275101
Zm00001d050111,100275104
Zm00001d053556,100275107
Zm00001d016085,100275108
Zm00001d032777,100275112
Zm00001d047272,100275113
Zm00001d006286,100275115
Zm00001d022102,100275119
Zm00001d027744,100275123
Zm00001d054016,100275125
Zm00001d020268,100275127
Zm00001d039297,100275129
Zm00001d003107,100275131
Zm00001d032479,100275132
Zm00001d049005,100275133
Zm00001d005241,100275134
Zm00001d010183,100275135
Zm00001d022101,100275136
Zm00001d050347,100275140
Zm00001d010615,100275141
Zm00001d045940,100275144
Zm00001d016269,100275153
Zm00001d011879,100275154
Zm00001d024802,100275155
Zm00001d010540,100275156
Zm00001d024148,100275158
Zm00001d015226,100275160
Zm00001d035207,100275163
Zm00001d013440,100275167
Zm00001d017575,100275168
Zm00001d015799,100275169
Zm00001d012088,100275172
Zm00001d013178,100275173
Zm00001d016248,100275174
Zm00001d043808,100275175
Zm00001d051128,100275177
Zm00001d013896,100275178
Zm00001d032503,100275180
Zm00001d029506,100275184
Zm00001d001880,100275186
Zm00001d033776,100275187
Zm00001d032164,100275190
Zm00001d033840,100275193
Zm00001d051800,100275194
Zm00001d040057,100275195
Zm00001d045935,100275199
Zm00001d043525,100275200
Zm00001d044027,100275201
Zm00001d036136,100275203
Zm00001d017865,100275204
Zm00001d048694,100275205
Zm00001d016543,100275206
Zm00001d043045,100275213
Zm00001d006096,100275214
Zm00001d034947,100275216
Zm00001d035317,100275221
Zm00001d005109,100275224
Zm00001d042812,100275225
Zm00001d001776,100275227
Zm00001d011799,100275228
Zm00001d031510,100275230
Zm00001d003057,100275232
Zm00001d044745,100275233
Zm00001d011635,100275237
Zm00001d021812,100275238
Zm00001d028588,100275241
Zm00001d033893,100275243
Zm00001d010010,100275244
Zm00001d006060,100275246
Zm00001d046595,100275248
Zm00001d026437,100275250
Zm00001d023461,100275251
Zm00001d038693,100275252
Zm00001d044176,100275253
Zm00001d021705,100275254
Zm00001d010965,100275257
Zm00001d016568,100275259
Zm00001d052002,100275260
Zm00001d028022,100275262
Zm00001d033730,100275265
Zm00001d012396,100275267
Zm00001d012530,100275269
Zm00001d032130,100275270
Zm00001d016858,100275271
Zm00001d017535,100275272
Zm00001d036018,100275277
Zm00001d003482,100275279
Zm00001d043665,100275282
Zm00001d001989,100275283
Zm00001d019002,100275286
Zm00001d005693,100275290
Zm00001d027492,100275291
Zm00001d024371,100275295
Zm00001d037785,100275296
Zm00001d008731,100275297
Zm00001d028548,100275298
Zm00001d034407,100275300
Zm00001d026329,100275301
Zm00001d029361,100275303
Zm00001d007349,100275307
Zm00001d033874,100275311
Zm00001d033150,100275314
Zm00001d035759,100275315
Zm00001d030665,100275316
Zm00001d014667,100275318
Zm00001d020317,100275319
Zm00001d002021,100275320
Zm00001d039098,100275322
Zm00001d010903,100275324
Zm00001d042114,100275328
Zm00001d011189,100275329
Zm00001d043338,100275330
Zm00001d050384,100275334
Zm00001d021177,100275335
Zm00001d034025,100275336
Zm00001d014328,100275339
Zm00001d035270,100275340
Zm00001d007708,100275341
Zm00001d037852,100275342
Zm00001d052133,100275344
Zm00001d002992,100275345
Zm00001d028885,100275347
Zm00001d011968,100275348
Zm00001d026031,100275350
Zm00001d030995,100275351
Zm00001d046634,100275352
Zm00001d009802,100275353
Zm00001d025953,100275354
Zm00001d005833,100275355
Zm00001d027903,100275356
Zm00001d052147,100275358
Zm00001d038608,100275360
Zm00001d051700,100275361
Zm00001d017621,100275367
Zm00001d007175,100275369
Zm00001d022421,100275372
Zm00001d036761,100275374
Zm00001d047060,100275376
Zm00001d005529,100275380
Zm00001d012972,100275381
Zm00001d045309,100275385
Zm00001d052409,100275387
Zm00001d016216,100275389
Zm00001d011902,100275390
Zm00001d042603,100275396
Zm00001d016570,100275397
